title,price,rating_average,total_reviews,permalink
Ttgo Lora32 433mhz Esp32 Oled Módulo Wifi Bluetooth Con,36404.0,0.0,0,https://www.mercadolibre.com.co/ttgo-lora-v21-433mhz-oled-096-inch-esp32-wifi-development/p/MCO2001459920#polycard_client=search-nordic&searchVariation=MCO2001459920&position=3&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO1521887291&sid=search
Placa De Desarrollo Stickc Plus2 Esp32 Iot Esp32--v3-,49666.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532710031-placa-de-desarrollo-stickc-plus2-esp32-iot-esp32-v3--_JM#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Placa De Desarrollo Esp32-c3 Supermini V2 Esp32 C3 Wifi B,5731.0,0.0,0,https://www.mercadolibre.com.co/esp32-c3-supermini-v2-development-board-esp32-c3-wifi-b/p/MCO2006332975#polycard_client=search-nordic&searchVariation=MCO2006332975&position=5&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO1534049719&sid=search
Módulo De Placa De Desarrollo Wifi Esp32 Esp-wroom-32 Ch340,7787.0,0.0,0,https://www.mercadolibre.com.co/esp32-esp-wroom-32-wifi-development-board-module-ch340-with/p/MCO2006334583#polycard_client=search-nordic&searchVariation=MCO2006334583&position=6&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO1534407417&sid=search
"Placa De Expansión 3x Esp32, Placa Gpio Breakout De 30 Pines",9888.0,0.0,0,https://www.mercadolibre.com.co/3x-esp32-expansion-board-30pin-gpio-breakout-board-compatibl/p/MCO2007662294#polycard_client=search-nordic&searchVariation=MCO2007662294&position=12&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO1537461685&sid=search
"Placa De Microdesarrollo Esp32-s3 Con Matriz Led, 8 X 8 PuLG",6975.0,0.0,0,https://www.mercadolibre.com.co/esp32-s3-micro-development-board-hat-8x8-led-matrix-wi-fibl/p/MCO2005653686#polycard_client=search-nordic&searchVariation=MCO2005653686&position=9&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO1537906607&sid=search
. Módulo Esp32 Wifi + Bluetooth 4.2 Ble Nodemcu Con Cable,6374.0,0.0,0,https://www.mercadolibre.com.co/-modulo-esp32-wifi-bluetooth-42-ble-nodemcu-con-cable/p/MCO2009055496#polycard_client=search-nordic&searchVariation=MCO2009055496&position=7&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO1542388207&sid=search
"Hp Eltec Automation, 2 Juegos, 868-915 Mhz, Sx1262 Esp32 Lor",71908.0,0.0,0,https://www.mercadolibre.com.co/n0h-eltec-automation-2set-868-915mhz-sx1262-esp32-lora-096/p/MCO2008481403#polycard_client=search-nordic&searchVariation=MCO2008481403&position=11&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO1543754721&sid=search
Placa De Desarrollo Wifi Esp32 Esp-wroom-32d Ch340 W,5731.0,0.0,0,https://www.mercadolibre.com.co/h1-esp32-esp-wroom-32d-wifi-development-board-ch340-w-cryst/p/MCO2005816944#polycard_client=search-nordic&searchVariation=MCO2005816944&position=10&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO2805822328&sid=search
"Placa De Desarrollo De Pantalla Lcd Esp32-s3 De 1,47 Pulgada",4833.0,0.0,0,https://www.mercadolibre.com.co/esp32-s3-147-inch-lcd-display-development-board-board-rg/p/MCO2006418622#polycard_client=search-nordic&searchVariation=MCO2006418622&position=8&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO2806091420&sid=search
"Placa De Desarrollo De Pantalla Esp32-c6 De 1,47 Pulgadas, 1",3877.0,0.0,0,https://www.mercadolibre.com.co/esp32-c6-147inch-display-development-board160mhz-running-fr/p/MCO2007611425#polycard_client=search-nordic&searchVariation=MCO2007611425&position=4&search_layout=stack&type=product&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b&wid=MCO2818767320&sid=search
T-simcam Esp32 Cámara Compatible Con Pcie Sim 3g 4g Lte,96999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-961154114-t-simcam-esp32-camara-compatible-con-pcie-sim-3g-4g-lte-_JM#polycard_client=search-nordic&position=21&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 Ttgo Vga32 Entrada De Teclado Mouse Monitor,10999.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1162866170-modulo-esp32-ttgo-vga32-entrada-de-teclado-mouse-monitor-_JM#polycard_client=search-nordic&position=22&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Tarjeta Esp32 S3 Uno Wifi N16r8 Devkitc Compatible Arduino,8900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1373680995-tarjeta-esp32-s3-uno-wifi-n16r8-devkitc-compatible-arduino-_JM#polycard_client=search-nordic&position=23&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32u Devkitc Esp32 Wroom 32u Chip Ch9102,5899.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1451968241-modulo-esp32u-devkitc-esp32-wroom-32u-chip-ch9102-_JM#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 S2 Mini Devkit Wifi Tipo C Doble Yd-esp32 N4,999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1478136970-modulo-esp32-s2-mini-devkit-wifi-tipo-c-doble-yd-esp32-n4-_JM#polycard_client=search-nordic&position=25&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 Devkit Wifi Bluetooth Cp2102 30 Pin Sin Soldar,4900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1519268435-modulo-esp32-devkit-wifi-bluetooth-cp2102-30-pin-sin-soldar-_JM#polycard_client=search-nordic&position=26&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 Devkit1 Wifi Bluetooth Ch9102 30 Pines Soldados,6990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2773908668-modulo-esp32-devkit1-wifi-bluetooth-ch9102-30-pines-soldados-_JM#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Kit Antena 2.4ghz Sma-m + Cable Sma-h Ipx Wifi Esp32,8399.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2810616470-modulo-kit-antena-24ghz-sma-m-cable-sma-h-ipx-wifi-esp32-_JM#polycard_client=search-nordic&position=28&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Kit Antena 2.4ghz Sma-m + Cable Sma-h Ipx Wifi Esp32,4699.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2810694484-modulo-kit-antena-24ghz-sma-m-cable-sma-h-ipx-wifi-esp32-_JM#polycard_client=search-nordic&position=29&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
"Tarjeta De Desarrollo Esp32, Bluetooth, Wifi 2.4 Ghz",7430.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-891305805-tarjeta-de-desarrollo-esp32-bluetooth-wifi-24-ghz-_JM#polycard_client=search-nordic&position=30&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 Wifi + Bluetooth,3000.0,4.0,1,https://articulo.mercadolibre.com.co/MCO-1205943844-modulo-esp32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=31&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 Wifi + Lora 433 + Gps + Display Oled Usb Tipo C,44990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2714714660-modulo-esp32-wifi-lora-433-gps-display-oled-usb-tipo-c-_JM#polycard_client=search-nordic&position=32&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Dos Módulos Semáforo Educativo 3 Led 8mm Para Arduino -esp32,3000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2746745982-dos-modulos-semaforo-educativo-3-led-8mm-para-arduino-esp32-_JM#polycard_client=search-nordic&position=33&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Display Tft Lcd Touch 2.8  Con Esp32 Wroom Wifi Bluetooth,18990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-947631787-display-tft-lcd-touch-28-con-esp32-wroom-wifi-bluetooth-_JM#polycard_client=search-nordic&position=34&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Esp32-s2fn4r2 Modulo Wifi Wemos Tipo C S2 Mini 4mb Flash,5399.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1091505412-esp32-s2fn4r2-modulo-wifi-wemos-tipo-c-s2-mini-4mb-flash-_JM#polycard_client=search-nordic&position=35&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
T-sim Esp32 Wrover A7670sa 4g Lte 18650 Ups Panel Solar Sd,29900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1149774524-t-sim-esp32-wrover-a7670sa-4g-lte-18650-ups-panel-solar-sd-_JM#polycard_client=search-nordic&position=36&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Esp32-wrover-ib N16r8 Modulo Wifi Bluetooth 16mb Flash,7499.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1353048331-esp32-wrover-ib-n16r8-modulo-wifi-bluetooth-16mb-flash-_JM#polycard_client=search-nordic&position=37&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32u Devkitc Esp32-wroom-32u Chip Cp2102,3134.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1372697137-modulo-esp32u-devkitc-esp32-wroom-32u-chip-cp2102-_JM#polycard_client=search-nordic&position=38&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 Devkit Wifi Bluetooth Cp2102 Pines Soldados,9990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1467588665-modulo-esp32-devkit-wifi-bluetooth-cp2102-pines-soldados-_JM#polycard_client=search-nordic&position=39&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32 + Sx1262 Lora Wifi Ble Lorawan 433mhz Iot,49990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1499766957-modulo-esp32-sx1262-lora-wifi-ble-lorawan-433mhz-iot-_JM#polycard_client=search-nordic&position=40&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Por 2und Modulo Wifi Esp32u Devkitc Esp32 Wroom 32u Chip Ch9,6499.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531033467-por-2und-modulo-wifi-esp32u-devkitc-esp32-wroom-32u-chip-ch9-_JM#polycard_client=search-nordic&position=41&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Nodemcu Esp32 Wifi Devkit Wemos Socket Bateria 18650 Esp32s,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2704821320-nodemcu-esp32-wifi-devkit-wemos-socket-bateria-18650-esp32s-_JM#polycard_client=search-nordic&position=42&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Nodemcu 32s Lua Esp32 Wroom-32 Wifi Bluetooth,2799.0,5.0,2,https://articulo.mercadolibre.com.co/MCO-1277296557-nodemcu-32s-lua-esp32-wroom-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=43&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Esp32 C3 Core Flash Usb Wifi Para Arduino Micropython Luatos,9499.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1317460423-esp32-c3-core-flash-usb-wifi-para-arduino-micropython-luatos-_JM#polycard_client=search-nordic&position=44&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Esp32-wrover-ib N16r8 Modulo Wifi Bluetooth 16mb Flash,9899.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1353148995-esp32-wrover-ib-n16r8-modulo-wifi-bluetooth-16mb-flash-_JM#polycard_client=search-nordic&position=45&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Tarjeta Expansion Esp32 Devkit 30pin Shield Board Desarrollo,3491.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1408701528-tarjeta-expansion-esp32-devkit-30pin-shield-board-desarrollo-_JM#polycard_client=search-nordic&position=46&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32-c6 Super Mini Wifi 6 Bluetooth Placa Desarrollo,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1520724739-modulo-esp32-c6-super-mini-wifi-6-bluetooth-placa-desarrollo-_JM#polycard_client=search-nordic&position=47&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Placa De Desarrollo Esp32-c3 Supermini V2 Esp32 C3 Wifi B-fs,9888.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531209683-placa-de-desarrollo-esp32-c3-supermini-v2-esp32-c3-wifi-b-fs-_JM#polycard_client=search-nordic&position=48&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Nodemcu 32s Usb Tipo C Devkit Esp32-wroom-32 Wifi Bluetooth,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2122067866-nodemcu-32s-usb-tipo-c-devkit-esp32-wroom-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=49&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Esp32-wrover-e N8r8 Modulo Wifi Bluetooth 8mb Flash,8900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2709844816-esp32-wrover-e-n8r8-modulo-wifi-bluetooth-8mb-flash-_JM#polycard_client=search-nordic&position=50&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Tarjeta Freenove Esp32 S3 Wrover + Camara Ov2640 + Memoria,5999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1276451607-tarjeta-freenove-esp32-s3-wrover-camara-ov2640-memoria-_JM#polycard_client=search-nordic&position=51&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Tarjeta Expansion Esp32 Devkit 30pin Shield Board Desarrollo,6990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1279471681-tarjeta-expansion-esp32-devkit-30pin-shield-board-desarrollo-_JM#polycard_client=search-nordic&position=52&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,4000.0,4.8,304,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=FTg1Vkoh98L6UObQp05EkaU8sr1D4pRr3YtGOrPIYYk8q9k9P5SOyU1uVNhBQTpBYlf%2FaUtGbbikebSKeBzo29DLc57Vec9QnUTG0PKUfSp2A%2FNTZsD0d%2FVA9Rl9nPWBa519OrhdWPz62eQn8%2F9vEuohFXptbobRSqoocGa9Ay8OdFXZiz9pwcnYBTUZdvL8h02niMweRA%2BqAUf4ZvUliYuQ5wK4NPl045lnSo8yw%2B%2FwGklnXzBoUuVpNS6hPrD%2B6MtCThLXkZEJxxRfV7VCBE3FR0htxcwTsMhUikmKTSq%2Fvw%2BDIrMdK24RsYV3kNjkibYHRtlwuZHFxEULA7jbRPkepAgvS9eEyy34i6e6Na52%2Fb3w3qVfTX70pXc1hdpH3EqLmKfJoJodyX9jk6v2OgSb3Erhbyiizk5vYq%2BYOZd%2ByX5zbr2fNMLRPBpq5bKbtOLBKcrF7iJdyK9kTkbBse%2Fm5MHFVAEb8nPxjKtPV1u67wnK2ahdoirSVxkIYo80NF%2F811IquI4wvv4P6SXYFcW9LfkQPaMy3A%2FCTUyCdSjXWF9zX4aAPXNHjJXDURehGEt4lH9Km5UcvTKjY0PnN9a12YwTcKSRnhxaXK77X7KxdVDxVH%2FGVMWAnvf%2B0NqaOpyVI3PiJy0dYRiv9XK9ud%2BBVmycz99s00o870mJdAuPfndq3ruk%2FbV1RnmpsPW6UhRSMcKASey6f3Knh%2BZWIvZiVFs1gEp3l1zGBnjkT%2BJcES01HWLORZIO8h2qS1Ks&rb=x#polycard_client=search-nordic&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Pantalla Oled Display 0.96p Arduino Raspberry Arm Esp32 I2c,8400.0,4.7,28,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=bI%2Fats%2FjHmekt4nGeXDGF8EF6NQEklOwh7yYmkSS1psOZ4TQK6FhdT9%2FqWeHIpoZl0qD%2FvgFkArgeyFtpvzqnqUMurzEAbJNaDIJdVGTk4l6TvwN3jsqbTqtpeZjqYhopTG53wgUJpZNmoQWPzU8KmXGpNaj3zc2ygPwFPdsMSgDEPJT9%2BOZde4CDDwHl625zRKxvyx0JqonCH9XJ2cdZ3WG1usD6EjkAuYGGglS2RCk8kg6SWDty3Xt95sAEW3ZJT%2FckyeMprmcIdCYNhfHKG%2FCjQn%2BkAEEnL%2F%2F9g7jsTC9ksYtWpo0rnaWJYsIWbg9t%2B7g8QDiB2faywGkbMZHTiB8Up4f73KWXUHheI9c49fry5DgogAPUgr21uByc%2BHoGkZIvSZYB5Ts02bAKwAxOcBzyHtgdVcDl3FmM9u%2F%2FMYcKJO2eqTHG2DyTA5PxlNAsS38Btbn%2F%2FFlzB6QBPqJ77GUzMbH6MX7YO2FGT09GimpOhWpyHFlsTlX39kbBZNnh0cZtbi5%2FG13gxhkDQnF%2Fp%2B0WgS1DPTmPVz%2FOE1cw81tOU%2BLCY9ugny%2BuXJ9LC8Var3JutdawIcPApCytGP0M%2B6wW28AanSwiis2PCEHemkgcxaDnI0naJOAdbVE3uZ1YX%2FAyMf%2BTtRRKf4n0Z1tqgPa44g%2BOcEVjegAmtYkOVq4F%2BoVWCt5nVtdo5tolFnZdKcMVaADhb1XsD3UG6RmsjtIZwCwZmA6CyJTdRh9XAEx3FhKG%2B6LZbenmnyLvQMPix5Q5YLpBvJU6h6ISq4yY6CoHg%3D%3D&rb=x#polycard_client=search-nordic&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
". Módulo Esp32 Con Wifi, Bluetooth 4.2 Ble Nodemcu + Cable",1366.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2697929842--modulo-esp32-con-wifi-bluetooth-42-ble-nodemcu-cable-_JM#polycard_client=search-nordic&position=4&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32 C3 Core Flash Ttl Wifi Para Arduino Micropython Luatos,4899.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1090395686-esp32-c3-core-flash-ttl-wifi-para-arduino-micropython-luatos-_JM#polycard_client=search-nordic&position=5&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32 Ai-c3 Tarjeta De Desarrollo Wifi Usb Dual Tipo C,5199.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1091440393-esp32-ai-c3-tarjeta-de-desarrollo-wifi-usb-dual-tipo-c-_JM#polycard_client=search-nordic&position=6&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Tarjeta Expansion Esp32 Devkit 38pin Shield Board Desarrollo,563.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1279493747-tarjeta-expansion-esp32-devkit-38pin-shield-board-desarrollo-_JM#polycard_client=search-nordic&position=7&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
T-simcam Esp32 Cámara Compatible Con Pcie Sim 3g 4g Lte,22999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1317544811-t-simcam-esp32-camara-compatible-con-pcie-sim-3g-4g-lte-_JM#polycard_client=search-nordic&position=8&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32 Cam Esp32-cam Ov2640 Wroom Esp322s Wifi Bluetooth Iot,5820.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1535621480-esp32-cam-esp32-cam-ov2640-wroom-esp322s-wifi-bluetooth-iot-_JM#polycard_client=search-nordic&position=9&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Kit Esp32s Wifi Bluetooth 32s + Placa Base Devkit,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1592918746-kit-esp32s-wifi-bluetooth-32s-placa-base-devkit-_JM#polycard_client=search-nordic&position=10&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32-wrover-e N8r8 Modulo Wifi Bluetooth 8mb Flash,9900.0,0.0,0,https://www.mercadolibre.com.co/esp32-wrover-e-n8r8-modulo-wifi-bluetooth-8mb-flash/p/MCO42400975#polycard_client=search-nordic&searchVariation=MCO42400975&position=3&search_layout=stack&type=product&tracking_id=4713da3f-8856-4410-91ff-185984d5a876&wid=MCO1505275485&sid=search
Modulo Esp32-c3 Display Oled 0.42 Wifi Pantalla Mini Usb C,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2779819380-modulo-esp32-c3-display-oled-042-wifi-pantalla-mini-usb-c-_JM#polycard_client=search-nordic&position=11&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo Esp32 Oled 0.96   Wifi+bluetooth,2999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-862212220-modulo-esp32-oled-096-wifibluetooth-_JM#polycard_client=search-nordic&position=12&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32 C3 Core Flash Ttl Wifi Para Arduino Micropython Luatos,8599.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1090411329-esp32-c3-core-flash-ttl-wifi-para-arduino-micropython-luatos-_JM#polycard_client=search-nordic&position=13&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32 S2 Mini Modulo Wifi Wemos  4mb Flash 2mb Ram,1499.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1091479519-esp32-s2-mini-modulo-wifi-wemos-4mb-flash-2mb-ram-_JM#polycard_client=search-nordic&position=14&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo Esp32 S2 Mini Devkit Wifi Tipo C Doble Yd-esp32 N4,3999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1285944943-modulo-esp32-s2-mini-devkit-wifi-tipo-c-doble-yd-esp32-n4-_JM#polycard_client=search-nordic&position=15&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo Esp32u Devkitc Esp32 Wroom 32u Chip Ch9102,1799.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1452070111-modulo-esp32u-devkitc-esp32-wroom-32u-chip-ch9102-_JM#polycard_client=search-nordic&position=16&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Por 2und Modulo Wemos Mini D1 Esp32 Esp-32 Wifi + Bluetooth,3999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1537773597-por-2und-modulo-wemos-mini-d1-esp32-esp-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo Nodemcu Esp32 Wifi Devkit Wemos Socket Bateria 18650,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2704860226-modulo-nodemcu-esp32-wifi-devkit-wemos-socket-bateria-18650-_JM#polycard_client=search-nordic&position=18&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo Esp32 Devkit1 Wifi Bluetooth Ch9102 30 Pines Soldados,9990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2773909328-modulo-esp32-devkit1-wifi-bluetooth-ch9102-30-pines-soldados-_JM#polycard_client=search-nordic&position=19&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Placa De Desarrollo Stickc Plus2 Esp32 Iot Esp32--v3-,73363.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2806134338-placa-de-desarrollo-stickc-plus2-esp32-iot-esp32-v3--_JM#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Nodemcu Esp32 Wifi Ch340g Usb-c + Shield Placa Expansion 30p,8000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2808841560-nodemcu-esp32-wifi-ch340g-usb-c-shield-placa-expansion-30p-_JM#polycard_client=search-nordic&position=21&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo T-internet-com Esp32 Lan8720 Ethernet T-pcie 4g Lte,999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-948865289-modulo-t-internet-com-esp32-lan8720-ethernet-t-pcie-4g-lte-_JM#polycard_client=search-nordic&position=22&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo Esp32 Oled 0.96   Wifi+bluetooth,2999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1190238115-modulo-esp32-oled-096-wifibluetooth-_JM#polycard_client=search-nordic&position=23&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Modulo Esp32 C6 N16r2 Devkitc Dual Usb Tipoc Wifi 16mb Flash,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2769356606-modulo-esp32-c6-n16r2-devkitc-dual-usb-tipoc-wifi-16mb-flash-_JM#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
T-sim Esp32 Wrover A7670sa 4g Lte 18650 Ups Panel Solar Sd,84990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1149648060-t-sim-esp32-wrover-a7670sa-4g-lte-18650-ups-panel-solar-sd-_JM#polycard_client=search-nordic&position=25&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32 C3 12f De 4m Flash C3fn4 Modulo Wifi Bluetooth,999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1314529431-esp32-c3-12f-de-4m-flash-c3fn4-modulo-wifi-bluetooth-_JM#polycard_client=search-nordic&position=26&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
Esp32 C3 Core Flash Usb Wifi Para Arduino Micropython Luatos,3899.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1317470185-esp32-c3-core-flash-usb-wifi-para-arduino-micropython-luatos-_JM#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=4713da3f-8856-4410-91ff-185984d5a876
